latitude,longitude,sst_celsius
8.4513,67.6151,2.32
8.4513,67.746,2.36
8.4513,67.8115,2.43
8.4513,68.2698,2.32
8.4513,68.3353,2.28
8.4513,68.4007,2.15
8.4513,68.4662,2.26
8.4513,68.5317,2.22
8.4513,68.5972,2.21
8.4513,68.6626,2.19
8.4513,68.7281,2.21
8.4513,68.859,2.35
8.4513,68.9245,2.3
8.4513,69.0555,2.17
8.4513,69.1209,2.18
8.4513,69.1864,2.15
8.4513,69.3174,2.24
8.4513,69.3828,2.49
8.4513,69.6447,2.24
8.4513,69.7102,2.39
8.4513,69.7757,2.24
8.4513,69.8411,2.26
8.4513,69.9066,2.17
8.4513,69.9721,2.25
8.4513,70.0376,2.23
8.4513,70.1685,2.22
8.4513,70.234,2.24
8.4513,70.2994,2.2
8.4513,70.3649,2.17
8.4513,76.7812,3.54
8.4513,76.8467,3.12
8.4513,76.9122,2.7
8.4513,78.2216,3.35
8.4513,78.2871,2.84
8.4513,78.3526,2.44
8.4513,78.418,2.42
8.4513,78.4835,2.4
8.4513,78.549,2.36
8.4513,78.6145,2.31
8.4513,78.6799,2.35
8.4513,78.7454,2.38
8.4513,78.8109,2.43
8.4513,78.8763,2.44
8.4513,78.9418,2.5
8.4513,79.0073,2.52
8.4513,79.0728,2.53
8.4513,79.1382,2.49
8.4513,79.2037,2.42
8.4513,79.2692,2.35
8.4513,79.3347,2.33
8.4513,79.4001,2.23
8.4513,79.4656,2.27
8.4513,79.5311,2.22
8.4513,79.5965,2.27
8.4513,79.662,2.35
8.3858,66.3056,2.61
8.3858,66.3711,2.27
8.3858,66.633,2.29
8.3858,66.8294,2.17
8.3858,66.9603,2.18
8.3858,67.0258,2.32
8.3858,67.0913,2.33
8.3858,67.1568,2.38
8.3858,67.2222,2.42
8.3858,67.4841,2.4
8.3858,67.5496,2.31
8.3858,67.6151,2.22
8.3858,67.6805,2.49
8.3858,67.746,2.55
8.3858,67.8115,2.35
8.3858,68.2043,2.38
8.3858,68.2698,2.28
8.3858,68.3353,2.29
8.3858,68.4007,2.38
8.3858,68.4662,2.26
8.3858,68.6626,2.46
8.3858,68.7281,2.58
8.3858,68.7936,2.55
8.3858,68.859,2.19
8.3858,68.9245,2.19
8.3858,68.99,2.19
8.3858,69.0555,2.19
8.3858,69.1209,2.19
8.3858,69.1864,2.21
8.3858,69.2519,2.2
8.3858,69.3174,2.27
8.3858,69.3828,2.54
8.3858,69.4483,2.16
8.3858,69.5138,2.25
8.3858,69.6447,2.27
8.3858,69.7757,2.35
8.3858,69.8411,2.35
8.3858,69.9066,2.22
8.3858,69.9721,2.29
8.3858,70.103,2.17
8.3858,70.1685,2.22
8.3858,70.234,2.22
8.3858,70.2994,2.23
8.3858,70.3649,2.21
8.3858,70.4304,2.13
8.3858,76.7812,3.02
8.3858,76.8467,3.59
8.3858,76.9122,3.06
8.3858,78.0907,29.21
8.3858,78.1562,2.64
8.3858,78.2216,2.57
8.3858,78.2871,2.71
8.3858,78.3526,2.49
8.3858,78.418,2.42
8.3858,78.4835,2.36
8.3858,78.549,2.38
8.3858,78.6145,2.36
8.3858,78.6799,2.34
8.3858,78.7454,2.39
8.3858,78.8109,2.43
8.3858,78.8763,2.42
8.3858,78.9418,2.48
8.3858,79.0073,2.49
8.3858,79.0728,2.48
8.3858,79.1382,2.44
8.3858,79.2037,2.36
8.3858,79.2692,2.28
8.3858,79.3347,2.23
8.3858,79.4001,2.24
8.3858,79.4656,2.24
8.3858,79.5311,2.21
8.3858,79.5965,2.25
8.3858,79.662,2.49
8.3203,66.3056,2.28
8.3203,66.3711,2.24
8.3203,66.4366,2.16
8.3203,66.502,2.25
8.3203,66.5675,2.32
8.3203,66.633,2.27
8.3203,66.7639,2.36
8.3203,66.8294,2.57
8.3203,67.0258,2.33
8.3203,68.2698,2.31
8.3203,68.3353,2.28
8.3203,68.4007,2.26
8.3203,68.5317,2.23
8.3203,68.5972,2.13
8.3203,68.6626,2.2
8.3203,68.7281,2.19
8.3203,68.7936,2.18
8.3203,68.859,2.17
8.3203,68.9245,2.16
8.3203,68.99,2.18
8.3203,69.0555,2.18
8.3203,69.1209,2.2
8.3203,69.1864,2.49
8.3203,69.2519,2.2
8.3203,69.3174,2.21
8.3203,69.3828,2.18
8.3203,69.4483,2.2
8.3203,69.5138,2.4
8.3203,69.5792,2.16
8.3203,69.6447,2.72
8.3203,69.7102,2.13
8.3203,69.7757,2.23
8.3203,69.9066,2.14
8.3203,69.9721,2.21
8.3203,70.0376,2.2
8.3203,70.103,2.23
8.3203,70.1685,2.22
8.3203,70.234,2.23
8.3203,70.2994,2.2
8.3203,70.4304,2.27
8.3203,76.7812,2.73
8.3203,76.8467,4.05
8.3203,76.9122,3.05
8.3203,76.9776,2.66
8.3203,78.0907,2.68
8.3203,78.1562,2.7
8.3203,78.2216,2.6
8.3203,78.2871,2.6
8.3203,78.3526,2.42
8.3203,78.418,2.37
8.3203,78.4835,2.43
8.3203,78.549,2.4
8.3203,78.6145,2.43
8.3203,78.6799,2.36
8.3203,78.7454,2.39
8.3203,78.8109,2.38
8.3203,78.8763,2.45
8.3203,78.9418,2.41
8.3203,79.0073,2.43
8.3203,79.0728,2.41
8.3203,79.1382,2.37
8.3203,79.2037,2.27
8.3203,79.2692,2.23
8.3203,79.3347,2.21
8.3203,79.4001,2.23
8.3203,79.4656,2.25
8.3203,79.5311,2.2
8.3203,79.5965,2.25
8.3203,79.662,2.61
8.2548,66.3056,2.28
8.2548,66.3711,2.26
8.2548,66.4366,2.24
8.2548,66.502,2.24
8.2548,66.5675,2.27
8.2548,66.633,2.24
8.2548,66.7639,2.27
8.2548,67.746,2.53
8.2548,68.0079,2.66
8.2548,68.0734,2.43
8.2548,68.1388,2.41
8.2548,68.2698,2.32
8.2548,68.3353,2.36
8.2548,68.4007,2.22
8.2548,68.4662,2.24
8.2548,68.5317,2.25
8.2548,68.5972,2.19
8.2548,68.6626,2.19
8.2548,68.7281,2.18
8.2548,68.7936,2.17
8.2548,68.859,2.17
8.2548,68.9245,2.17
8.2548,68.99,2.17
8.2548,69.0555,2.19
8.2548,69.1209,2.16
8.2548,69.1864,2.41
8.2548,69.2519,2.19
8.2548,69.3174,2.18
8.2548,69.3828,2.32
8.2548,69.4483,2.19
8.2548,69.5138,2.18
8.2548,69.5792,2.19
8.2548,69.6447,2.23
8.2548,69.7102,2.16
8.2548,69.7757,2.33
8.2548,69.8411,2.23
8.2548,69.9066,2.2
8.2548,69.9721,2.21
8.2548,70.0376,2.2
8.2548,70.103,2.22
8.2548,70.1685,2.2
8.2548,70.234,2.23
8.2548,70.3649,2.21
8.2548,70.4304,2.21
8.2548,76.7158,2.61
8.2548,76.7812,2.67
8.2548,76.8467,3.39
8.2548,76.9122,3.93
8.2548,76.9776,4.35
8.2548,77.0431,2.44
8.2548,77.1086,2.47
8.2548,77.8943,20.67
8.2548,77.9597,4.59
8.2548,78.1562,2.62
8.2548,78.2216,2.49
8.2548,78.2871,2.45
8.2548,78.3526,2.4
8.2548,78.418,2.31
8.2548,78.4835,2.51
8.2548,78.549,2.51
8.2548,78.6145,2.4
8.2548,78.6799,2.34
8.2548,78.7454,2.35
8.2548,78.8109,2.43
8.2548,78.8763,2.44
8.2548,78.9418,2.47
8.2548,79.0073,2.47
8.2548,79.0728,2.39
8.2548,79.1382,2.39
8.2548,79.2037,2.27
8.2548,79.2692,2.22
8.2548,79.3347,2.21
8.2548,79.4001,2.23
8.2548,79.4656,2.22
8.2548,79.5311,2.21
8.2548,79.5965,2.28
8.2548,79.662,2.86
8.1894,66.3056,2.27
8.1894,66.3711,2.23
8.1894,66.4366,2.21
8.1894,66.502,2.22
8.1894,66.5675,2.12
8.1894,66.633,2.34
8.1894,67.6151,2.53
8.1894,67.6805,2.45
8.1894,67.746,2.42
8.1894,67.8115,2.45
8.1894,68.0079,2.48
8.1894,68.0734,2.25
8.1894,68.1388,2.34
8.1894,68.4007,2.22
8.1894,68.4662,2.23
8.1894,68.6626,2.19
8.1894,68.7281,2.17
8.1894,68.7936,2.16
8.1894,68.859,2.16
8.1894,68.9245,2.17
8.1894,68.99,2.16
8.1894,69.0555,2.19
8.1894,69.1209,2.31
8.1894,69.1864,2.17
8.1894,69.2519,2.17
8.1894,69.3174,2.18
8.1894,69.3828,2.18
8.1894,69.4483,2.18
8.1894,69.5138,2.24
8.1894,69.5792,2.19
8.1894,69.6447,2.22
8.1894,69.7102,2.28
8.1894,69.7757,2.21
8.1894,69.8411,2.18
8.1894,69.9066,2.18
8.1894,69.9721,2.18
8.1894,70.0376,2.23
8.1894,70.103,2.2
8.1894,70.1685,2.24
8.1894,70.234,2.22
8.1894,70.2994,2.26
8.1894,70.4304,2.25
8.1894,76.7158,2.68
8.1894,76.7812,2.88
8.1894,76.9122,4.06
8.1894,76.9776,4.09
8.1894,77.0431,2.84
8.1894,77.1086,2.6
8.1894,77.1741,2.74
8.1894,77.8288,35.46
8.1894,77.8943,17.94
8.1894,77.9597,5.77
8.1894,78.0252,4.66
8.1894,78.1562,2.6
8.1894,78.2216,2.67
8.1894,78.2871,2.48
8.1894,78.3526,2.43
8.1894,78.418,2.34
8.1894,78.4835,2.48
8.1894,78.549,2.5
8.1894,78.6145,2.43
8.1894,78.6799,2.35
8.1894,78.7454,2.38
8.1894,78.8109,2.36
8.1894,78.8763,2.47
8.1894,78.9418,2.32
8.1894,79.0073,2.41
8.1894,79.0728,2.28
8.1894,79.1382,2.25
8.1894,79.2037,2.21
8.1894,79.2692,2.21
8.1894,79.3347,2.19
8.1894,79.4001,2.17
8.1894,79.4656,2.2
8.1894,79.5311,2.27
8.1894,79.5965,2.3
8.1894,79.662,3.0
8.1239,66.3056,2.21
8.1239,66.3711,2.27
8.1239,66.4366,2.24
8.1239,67.5496,2.66
8.1239,67.8115,2.46
8.1239,68.0079,2.38
8.1239,68.1388,2.52
8.1239,68.2043,2.3
8.1239,68.2698,2.29
8.1239,68.3353,2.52
8.1239,68.4007,2.23
8.1239,68.5317,2.26
8.1239,68.6626,2.19
8.1239,68.7281,2.17
8.1239,68.7936,2.15
8.1239,68.859,2.17
8.1239,68.9245,2.17
8.1239,68.99,2.19
8.1239,69.0555,2.17
8.1239,69.1864,2.18
8.1239,69.2519,2.49
8.1239,69.3174,2.17
8.1239,69.3828,2.18
8.1239,69.4483,2.19
8.1239,69.5138,2.21
8.1239,69.6447,2.76
8.1239,69.7102,2.21
8.1239,69.7757,2.23
8.1239,69.8411,2.21
8.1239,69.9066,2.15
8.1239,70.0376,2.14
8.1239,70.103,2.19
8.1239,70.1685,2.2
8.1239,70.234,2.23
8.1239,70.2994,2.26
8.1239,70.4304,2.23
8.1239,76.7158,2.86
8.1239,76.7812,6.56
8.1239,76.8467,104.13
8.1239,76.9122,7.36
8.1239,76.9776,11.69
8.1239,77.0431,3.1
8.1239,77.1086,2.83
8.1239,77.1741,2.65
8.1239,77.2395,3.15
8.1239,77.6324,13.92
8.1239,77.7633,5.15
8.1239,77.9597,7.58
8.1239,78.0252,3.3
8.1239,78.0907,3.34
8.1239,78.2216,2.5
8.1239,78.2871,2.48
8.1239,78.3526,2.44
8.1239,78.418,2.37
8.1239,78.4835,2.43
8.1239,78.549,2.49
8.1239,78.6145,2.45
8.1239,78.6799,2.36
8.1239,78.7454,2.31
8.1239,78.8109,2.38
8.1239,78.8763,2.35
8.1239,78.9418,2.31
8.1239,79.0073,2.4
8.1239,79.0728,2.3
8.1239,79.1382,2.2
8.1239,79.2037,2.2
8.1239,79.2692,2.22
8.1239,79.3347,2.19
8.1239,79.4001,2.18
8.1239,79.4656,2.21
8.1239,79.5311,2.24
8.1239,79.5965,2.3
8.1239,79.662,2.91
8.0584,66.2401,2.59
8.0584,66.3056,2.2
8.0584,66.3711,2.24
8.0584,66.4366,2.26
8.0584,66.502,2.27
8.0584,66.5675,2.32
8.0584,66.633,2.35
8.0584,66.6985,2.52
8.0584,67.746,2.31
8.0584,67.8115,2.3
8.0584,67.9424,2.39
8.0584,68.0079,2.4
8.0584,68.0734,2.23
8.0584,68.2043,2.11
8.0584,68.2698,2.26
8.0584,68.3353,2.24
8.0584,68.4662,2.21
8.0584,68.5972,2.11
8.0584,68.7281,2.18
8.0584,68.859,2.16
8.0584,68.99,2.19
8.0584,69.0555,2.19
8.0584,69.1209,2.19
8.0584,69.1864,2.18
8.0584,69.2519,2.18
8.0584,69.3174,2.16
8.0584,69.3828,2.17
8.0584,69.4483,2.19
8.0584,69.5138,2.34
8.0584,69.5792,2.12
8.0584,69.6447,2.24
8.0584,69.7102,2.2
8.0584,69.7757,2.2
8.0584,69.9066,2.17
8.0584,69.9721,2.18
8.0584,70.0376,2.18
8.0584,70.103,2.19
8.0584,70.1685,2.19
8.0584,70.234,2.23
8.0584,70.2994,2.21
8.0584,70.3649,2.18
8.0584,70.4304,2.24
8.0584,76.6503,3.1
8.0584,76.7158,3.19
8.0584,76.7812,3.66
8.0584,76.8467,4.35
8.0584,76.9122,4.69
8.0584,76.9776,4.32
8.0584,77.0431,3.33
8.0584,77.1086,2.73
8.0584,77.1741,2.69
8.0584,77.2395,2.77
8.0584,77.305,2.7
8.0584,77.3705,3.06
8.0584,77.436,2.7
8.0584,77.5014,3.17
8.0584,77.5669,3.4
8.0584,77.6324,3.14
8.0584,77.6978,3.87
8.0584,77.7633,3.95
8.0584,77.8288,3.13
8.0584,77.8943,3.51
8.0584,78.0252,9.02
8.0584,78.0907,4.1
8.0584,78.1562,10.98
8.0584,78.2216,2.51
8.0584,78.2871,2.46
8.0584,78.3526,2.47
8.0584,78.418,2.44
8.0584,78.4835,2.44
8.0584,78.549,2.44
8.0584,78.6145,2.41
8.0584,78.6799,2.36
8.0584,78.7454,2.33
8.0584,78.8109,2.32
8.0584,78.8763,2.32
8.0584,78.9418,2.31
8.0584,79.0073,2.36
8.0584,79.0728,2.28
8.0584,79.1382,2.18
8.0584,79.2037,2.2
8.0584,79.2692,2.19
8.0584,79.3347,2.18
8.0584,79.4001,2.26
8.0584,79.4656,2.23
8.0584,79.5311,2.26
8.0584,79.5965,2.33
8.0584,79.662,3.27
7.9929,66.2401,2.22
7.9929,66.3056,2.2
7.9929,66.3711,2.2
7.9929,66.4366,2.22
7.9929,66.502,2.26
7.9929,66.5675,2.29
7.9929,66.633,2.33
7.9929,66.6985,2.39
7.9929,66.7639,2.51
7.9929,67.746,2.28
7.9929,67.9424,2.28
7.9929,68.0079,2.28
7.9929,68.1388,2.33
7.9929,68.2698,2.27
7.9929,68.3353,2.24
7.9929,68.4662,2.57
7.9929,68.5972,2.2
7.9929,68.6626,2.29
7.9929,68.7281,2.26
7.9929,68.7936,2.37
7.9929,68.859,2.16
7.9929,68.9245,2.33
7.9929,68.99,2.18
7.9929,69.0555,2.2
7.9929,69.1209,2.18
7.9929,69.1864,2.14
7.9929,69.2519,2.17
7.9929,69.3174,2.15
7.9929,69.3828,2.17
7.9929,69.4483,2.18
7.9929,69.5138,2.34
7.9929,69.5792,2.19
7.9929,69.6447,2.18
7.9929,69.7102,2.22
7.9929,69.7757,2.53
7.9929,69.8411,2.24
7.9929,69.9066,2.16
7.9929,69.9721,2.16
7.9929,70.0376,2.18
7.9929,70.103,2.2
7.9929,70.1685,2.22
7.9929,70.234,2.23
7.9929,70.2994,2.24
7.9929,70.3649,2.23
7.9929,70.4304,2.25
7.9929,76.5848,3.07
7.9929,76.6503,2.59
7.9929,76.7158,2.65
7.9929,76.7812,2.73
7.9929,76.8467,2.44
7.9929,76.9122,2.45
7.9929,76.9776,2.42
7.9929,77.0431,2.72
7.9929,77.1086,2.6
7.9929,77.1741,2.82
7.9929,77.2395,3.2
7.9929,77.305,2.95
7.9929,77.3705,2.88
7.9929,77.436,2.72
7.9929,77.5014,2.81
7.9929,77.5669,2.92
7.9929,77.6324,3.05
7.9929,77.6978,2.91
7.9929,77.7633,3.2
7.9929,77.8288,2.99
7.9929,77.8943,2.79
7.9929,77.9597,3.02
7.9929,78.0252,2.59
7.9929,78.0907,2.57
7.9929,78.1562,2.79
7.9929,78.2216,2.5
7.9929,78.2871,2.51
7.9929,78.3526,2.35
7.9929,78.418,2.39
7.9929,78.4835,2.34
7.9929,78.549,2.4
7.9929,78.6145,2.33
7.9929,78.6799,2.32
7.9929,78.7454,2.29
7.9929,78.8109,2.28
7.9929,78.8763,2.3
7.9929,78.9418,2.33
7.9929,79.0073,2.29
7.9929,79.0728,2.25
7.9929,79.1382,2.19
7.9929,79.2037,2.19
7.9929,79.2692,2.19
7.9929,79.3347,2.21
7.9929,79.4001,2.23
7.9929,79.4656,2.24
7.9929,79.5311,2.35
7.9929,79.5965,2.35
7.9275,66.2401,2.18
7.9275,66.3056,2.18
7.9275,66.3711,2.2
7.9275,66.4366,2.18
7.9275,66.502,2.23
7.9275,66.5675,2.27
7.9275,66.633,2.3
7.9275,66.6985,2.4
7.9275,66.7639,2.44
7.9275,66.8949,2.54
7.9275,67.0913,2.58
7.9275,67.1568,2.42
7.9275,67.2222,2.39
7.9275,67.2877,2.5
7.9275,67.746,2.32
7.9275,67.8115,2.34
7.9275,67.877,2.26
7.9275,67.9424,2.26
7.9275,68.0079,2.26
7.9275,68.0734,2.24
7.9275,68.3353,2.22
7.9275,68.4007,2.38
7.9275,68.4662,2.21
7.9275,68.5317,2.16
7.9275,68.6626,2.13
7.9275,68.7936,2.22
7.9275,68.859,2.2
7.9275,68.99,2.18
7.9275,69.0555,2.21
7.9275,69.1209,2.15
7.9275,69.1864,2.17
7.9275,69.2519,2.15
7.9275,69.3174,2.18
7.9275,69.3828,2.18
7.9275,69.4483,2.18
7.9275,69.5138,2.18
7.9275,69.5792,2.21
7.9275,69.6447,2.31
7.9275,69.7102,2.2
7.9275,69.8411,2.2
7.9275,69.9721,2.19
7.9275,70.0376,2.19
7.9275,70.103,2.19
7.9275,70.1685,2.26
7.9275,70.234,2.14
7.9275,70.2994,2.56
7.9275,70.3649,2.26
7.9275,70.4304,2.36
7.9275,76.5848,2.55
7.9275,76.6503,2.34
7.9275,76.7158,2.44
7.9275,76.7812,2.44
7.9275,76.8467,2.39
7.9275,76.9122,2.43
7.9275,76.9776,2.31
7.9275,77.0431,2.3
7.9275,77.1086,2.46
7.9275,77.1741,2.49
7.9275,77.2395,2.56
7.9275,77.305,2.47
7.9275,77.3705,2.51
7.9275,77.436,2.55
7.9275,77.5014,2.55
7.9275,77.5669,2.44
7.9275,77.6324,2.36
7.9275,77.6978,2.35
7.9275,77.7633,2.38
7.9275,77.8288,2.35
7.9275,77.8943,2.36
7.9275,77.9597,2.33
7.9275,78.0252,2.32
7.9275,78.0907,2.35
7.9275,78.1562,2.46
7.9275,78.2216,2.51
7.9275,78.2871,2.49
7.9275,78.3526,2.35
7.9275,78.418,2.39
7.9275,78.4835,2.35
7.9275,78.549,2.43
7.9275,78.6145,2.29
7.9275,78.6799,2.35
7.9275,78.7454,2.29
7.9275,78.8109,2.29
7.9275,78.8763,2.3
7.9275,78.9418,2.3
7.9275,79.0073,2.34
7.9275,79.0728,2.35
7.9275,79.1382,2.24
7.9275,79.2037,2.23
7.9275,79.2692,2.44
7.9275,79.3347,2.22
7.9275,79.4001,2.25
7.9275,79.4656,2.19
7.9275,79.5311,2.32
7.862,66.1747,2.42
7.862,66.2401,2.16
7.862,66.3056,2.19
7.862,66.3711,2.2
7.862,66.4366,2.21
7.862,66.502,2.23
7.862,66.5675,2.28
7.862,66.633,2.32
7.862,66.6985,2.27
7.862,66.8294,2.63
7.862,67.0258,2.41
7.862,67.0913,2.44
7.862,67.1568,2.7
7.862,67.2222,2.3
7.862,67.2877,2.52
7.862,67.5496,2.4
7.862,67.6151,2.37
7.862,67.6805,2.33
7.862,67.746,2.31
7.862,67.8115,2.28
7.862,67.877,2.24
7.862,67.9424,2.23
7.862,68.0079,2.24
7.862,68.1388,2.21
7.862,68.2043,2.25
7.862,68.2698,2.21
7.862,68.3353,2.16
7.862,68.4662,2.19
7.862,68.5317,2.17
7.862,68.6626,2.21
7.862,68.7936,2.21
7.862,68.9245,2.22
7.862,68.99,2.2
7.862,69.0555,2.13
7.862,69.1209,2.17
7.862,69.1864,2.18
7.862,69.2519,2.14
7.862,69.3174,2.17
7.862,69.3828,2.19
7.862,69.4483,2.19
7.862,69.5138,2.31
7.862,69.5792,2.2
7.862,69.6447,2.19
7.862,69.7102,2.24
7.862,69.7757,2.26
7.862,69.8411,2.19
7.862,69.9066,2.18
7.862,69.9721,2.2
7.862,70.103,2.27
7.862,70.1685,2.38
7.862,70.234,2.24
7.862,70.2994,2.14
7.862,70.3649,2.22
7.862,76.6503,2.66
7.862,76.7158,2.45
7.862,76.7812,2.41
7.862,76.8467,2.43
7.862,76.9122,2.37
7.862,76.9776,2.3
7.862,77.0431,2.25
7.862,77.1086,2.26
7.862,77.1741,2.28
7.862,77.2395,2.31
7.862,77.305,2.35
7.862,77.3705,2.33
7.862,77.436,2.33
7.862,77.5014,2.34
7.862,77.5669,2.33
7.862,77.6324,2.36
7.862,77.6978,2.4
7.862,77.7633,2.37
7.862,77.8288,2.44
7.862,77.8943,2.38
7.862,77.9597,2.4
7.862,78.0252,2.44
7.862,78.0907,2.43
7.862,78.1562,2.38
7.862,78.2216,2.61
7.862,78.2871,2.64
7.862,78.3526,2.59
7.862,78.418,2.4
7.862,78.4835,2.39
7.862,78.549,2.36
7.862,78.6145,2.28
7.862,78.6799,2.32
7.862,78.7454,2.31
7.862,78.8109,2.3
7.862,78.8763,2.33
7.862,78.9418,2.36
7.862,79.0073,2.35
7.862,79.0728,2.31
7.862,79.1382,2.34
7.862,79.2037,2.32
7.862,79.2692,2.26
7.862,79.3347,2.24
7.862,79.4001,2.18
7.862,79.4656,2.2
7.862,79.5311,2.28
7.862,79.5965,2.37
7.862,79.662,2.84
7.7965,66.1747,3.05
7.7965,66.2401,2.16
7.7965,66.3056,2.18
7.7965,66.3711,2.2
7.7965,66.4366,2.21
7.7965,66.502,2.25
7.7965,66.5675,2.31
7.7965,66.9603,2.39
7.7965,67.0258,2.26
7.7965,67.0913,2.22
7.7965,67.1568,2.37
7.7965,67.2222,2.35
7.7965,67.3532,2.47
7.7965,67.5496,2.42
7.7965,67.6151,2.35
7.7965,67.6805,2.32
7.7965,67.746,2.28
7.7965,67.8115,2.18
7.7965,67.877,2.23
7.7965,67.9424,2.22
7.7965,68.0079,2.23
7.7965,68.1388,2.24
7.7965,68.2698,2.2
7.7965,68.3353,2.35
7.7965,68.4007,2.13
7.7965,68.4662,2.19
7.7965,68.6626,2.19
7.7965,68.859,2.18
7.7965,68.9245,2.18
7.7965,68.99,2.14
7.7965,69.0555,2.15
7.7965,69.1209,2.15
7.7965,69.1864,2.16
7.7965,69.2519,2.15
7.7965,69.3174,2.18
7.7965,69.3828,2.2
7.7965,69.4483,2.18
7.7965,69.5138,2.58
7.7965,69.5792,2.21
7.7965,69.6447,2.2
7.7965,69.7102,2.22
7.7965,69.7757,2.22
7.7965,69.8411,2.28
7.7965,69.9066,2.33
7.7965,69.9721,2.2
7.7965,70.0376,2.59
7.7965,70.103,2.23
7.7965,70.1685,2.2
7.7965,70.234,2.35
7.7965,70.2994,2.26
7.7965,70.3649,2.27
7.7965,76.5193,2.46
7.7965,76.6503,2.57
7.7965,76.7158,2.58
7.7965,76.7812,2.54
7.7965,76.9122,2.39
7.7965,76.9776,2.35
7.7965,77.0431,2.29
7.7965,77.1086,2.29
7.7965,77.1741,2.27
7.7965,77.2395,2.27
7.7965,77.305,2.32
7.7965,77.3705,2.34
7.7965,77.436,2.32
7.7965,77.5014,2.31
7.7965,77.5669,2.32
7.7965,77.6324,2.39
7.7965,77.6978,2.43
7.7965,77.7633,2.39
7.7965,77.8288,2.42
7.7965,77.8943,2.35
7.7965,77.9597,2.36
7.7965,78.0252,2.35
7.7965,78.0907,2.37
7.7965,78.1562,2.38
7.7965,78.2216,2.37
7.7965,78.2871,2.58
7.7965,78.3526,2.57
7.7965,78.418,2.34
7.7965,78.4835,2.42
7.7965,78.549,2.38
7.7965,78.6145,2.35
7.7965,78.6799,2.34
7.7965,78.7454,2.33
7.7965,78.8109,2.31
7.7965,78.8763,2.31
7.7965,78.9418,2.33
7.7965,79.0073,2.29
7.7965,79.0728,2.36
7.7965,79.1382,2.32
7.7965,79.2037,2.42
7.7965,79.2692,2.32
7.7965,79.3347,2.29
7.7965,79.4656,2.2
7.7965,79.5311,2.26
7.7965,79.5965,2.32
7.731,66.1747,2.48
7.731,66.2401,2.15
7.731,66.3056,2.19
7.731,66.3711,2.2
7.731,66.4366,2.21
7.731,66.8949,2.39
7.731,66.9603,2.38
7.731,67.0258,2.31
7.731,67.0913,2.28
7.731,67.1568,2.31
7.731,67.2222,2.36
7.731,67.3532,2.45
7.731,67.4187,2.38
7.731,67.4841,2.23
7.731,67.5496,2.37
7.731,67.6151,2.28
7.731,67.6805,2.29
7.731,67.746,2.23
7.731,67.877,2.19
7.731,67.9424,2.22
7.731,68.0079,2.26
7.731,68.0734,2.2
7.731,68.1388,2.21
7.731,68.2698,2.19
7.731,68.3353,2.23
7.731,68.4007,2.19
7.731,68.5317,2.2
7.731,68.5972,2.27
7.731,68.6626,2.19
7.731,68.859,2.16
7.731,68.9245,2.15
7.731,68.99,2.13
7.731,69.0555,2.14
7.731,69.1209,2.16
7.731,69.1864,2.16
7.731,69.2519,2.16
7.731,69.3174,2.16
7.731,69.3828,2.17
7.731,69.4483,2.19
7.731,69.5138,2.21
7.731,69.5792,2.2
7.731,69.7102,2.23
7.731,69.7757,2.23
7.731,69.8411,2.22
7.731,69.9066,2.21
7.731,69.9721,2.29
7.731,70.0376,2.17
7.731,70.103,2.16
7.731,70.1685,2.2
7.731,70.2994,2.37
7.731,70.3649,2.29
7.731,70.4304,2.53
7.731,76.4539,2.53
7.731,76.5193,2.51
7.731,76.5848,2.76
7.731,76.8467,2.42
7.731,76.9122,2.32
7.731,76.9776,2.36
7.731,77.0431,2.5
7.731,77.1086,2.27
7.731,77.1741,2.32
7.731,77.2395,2.43
7.731,77.305,2.32
7.731,77.3705,2.33
7.731,77.436,2.31
7.731,77.5014,2.29
7.731,77.5669,2.31
7.731,77.6324,2.36
7.731,77.6978,2.38
7.731,77.7633,2.36
7.731,77.8288,2.36
7.731,77.8943,2.33
7.731,77.9597,2.33
7.731,78.0252,2.34
7.731,78.0907,2.28
7.731,78.1562,2.34
7.731,78.2216,2.35
7.731,78.2871,2.36
7.731,78.3526,2.46
7.731,78.418,2.34
7.731,78.4835,2.44
7.731,78.549,2.42
7.731,78.6145,2.35
7.731,78.6799,2.31
7.731,78.8109,2.38
7.731,78.8763,2.36
7.731,78.9418,2.28
7.731,79.0073,2.31
7.731,79.0728,2.27
7.731,79.1382,2.38
7.731,79.2037,2.35
7.731,79.2692,2.35
7.731,79.3347,2.3
7.731,79.5311,2.6
7.731,79.5965,2.3
7.731,79.662,3.03
7.6656,66.1747,2.15
7.6656,66.2401,2.18
7.6656,66.3056,2.18
7.6656,66.3711,2.23
7.6656,66.4366,2.25
7.6656,66.6985,2.31
7.6656,66.7639,2.37
7.6656,66.8294,2.35
7.6656,66.8949,2.32
7.6656,66.9603,2.28
7.6656,67.0258,2.29
7.6656,67.0913,2.3
7.6656,67.1568,2.32
7.6656,67.2222,2.3
7.6656,67.4187,2.36
7.6656,67.4841,2.37
7.6656,67.5496,2.32
7.6656,67.6151,2.28
7.6656,67.6805,2.28
7.6656,67.746,2.25
7.6656,67.877,2.2
7.6656,68.0079,2.23
7.6656,68.0734,2.21
7.6656,68.1388,2.23
7.6656,68.2043,2.22
7.6656,68.2698,2.19
7.6656,68.4007,2.15
7.6656,68.4662,2.43
7.6656,68.5317,2.18
7.6656,68.5972,2.14
7.6656,68.6626,2.17
