latitude,longitude,chlorophyll_mgm3
10.8738,69.8411,0.2774
10.8738,69.9066,0.2408
10.8738,69.9721,0.2274
10.8738,70.0376,0.2183
10.8738,70.103,0.231
10.8738,70.1685,0.2201
10.8738,70.234,0.2178
10.8738,70.2994,0.3306
10.8738,80.1203,1.5866
10.8738,80.1858,1.1455
10.8738,80.2513,1.3976
10.8738,80.3167,1.4216
10.8738,80.4477,1.207
10.8738,80.5132,1.7681
10.8738,80.5786,1.8961
10.8738,80.6441,1.4586
10.8738,80.7751,1.2299
10.8738,80.8405,0.7273
10.8738,80.906,0.4189
10.8738,80.9715,0.4245
10.8083,66.7639,0.2347
10.8083,66.8294,0.2362
10.8083,66.8949,0.2398
10.8083,66.9603,0.2573
10.8083,67.0258,0.25
10.8083,67.0913,0.2685
10.8083,67.1568,0.2762
10.8083,67.2222,0.2602
10.8083,67.2877,0.234
10.8083,67.6805,0.3154
10.8083,67.746,0.3602
10.8083,67.8115,0.2516
10.8083,67.877,0.2322
10.8083,67.9424,0.2214
10.8083,68.0079,0.2394
10.8083,68.0734,0.2075
10.8083,68.1388,0.2236
10.8083,68.2043,0.2395
10.8083,68.2698,0.2021
10.8083,68.3353,0.2059
10.8083,68.4662,0.2042
10.8083,68.5317,0.2039
10.8083,68.5972,0.217
10.8083,68.7281,0.2161
10.8083,68.7936,0.2317
10.8083,68.859,0.2083
10.8083,68.9245,0.1852
10.8083,69.2519,0.2186
10.8083,69.3174,0.2045
10.8083,69.4483,0.2278
10.8083,69.5138,0.2238
10.8083,69.5792,0.2325
10.8083,69.6447,0.2321
10.8083,69.7102,0.2113
10.8083,69.7757,0.2257
10.8083,69.8411,0.242
10.8083,69.9066,0.2356
10.8083,69.9721,0.2227
10.8083,70.0376,0.217
10.8083,70.103,0.2145
10.8083,70.1685,0.2233
10.8083,70.4304,0.2297
10.8083,80.0549,4.0894
10.8083,80.1203,1.5032
10.8083,80.1858,1.6675
10.8083,80.2513,1.425
10.8083,80.3167,2.2892
10.8083,80.3822,1.8813
10.8083,80.5132,1.2965
10.8083,80.5786,1.2287
10.8083,80.6441,1.1954
10.8083,80.7096,1.1297
10.8083,80.7751,0.9893
10.8083,80.8405,0.7795
10.8083,80.906,0.4599
10.7428,66.7639,0.6894
10.7428,66.8294,0.2739
10.7428,66.8949,0.2652
10.7428,66.9603,0.2496
10.7428,67.0258,0.2741
10.7428,67.0913,0.244
10.7428,67.1568,0.2509
10.7428,67.2222,0.2919
10.7428,67.2877,0.2496
10.7428,67.3532,0.2146
10.7428,67.6805,0.3082
10.7428,67.746,0.3464
10.7428,67.8115,0.2344
10.7428,67.877,0.269
10.7428,67.9424,0.2687
10.7428,68.0079,0.2786
10.7428,68.2043,0.235
10.7428,68.2698,0.244
10.7428,68.3353,0.1968
10.7428,68.4007,0.1904
10.7428,68.4662,0.1873
10.7428,68.5317,0.2045
10.7428,69.2519,0.2703
10.7428,69.3174,0.2708
10.7428,69.3828,0.2392
10.7428,69.4483,0.2299
10.7428,69.5138,0.2548
10.7428,69.5792,0.2542
10.7428,69.6447,0.213
10.7428,69.7757,0.2878
10.7428,69.8411,0.2291
10.7428,69.9066,0.2287
10.7428,69.9721,0.2213
10.7428,70.0376,0.2139
10.7428,70.103,0.2138
10.7428,70.1685,0.2627
10.7428,80.1203,1.4801
10.7428,80.1858,1.6005
10.7428,80.2513,2.6352
10.7428,80.3167,2.4581
10.7428,80.3822,1.9987
10.7428,80.4477,1.6698
10.7428,80.5132,1.3471
10.7428,80.5786,1.3002
10.7428,80.6441,1.2112
10.7428,80.7096,0.9407
10.7428,80.7751,0.9378
10.7428,80.8405,0.6144
10.7428,80.906,0.4204
10.6774,66.8294,0.2351
10.6774,66.8949,0.263
10.6774,66.9603,0.1744
10.6774,67.0913,0.2434
10.6774,67.1568,0.3201
10.6774,67.2222,0.3399
10.6774,67.2877,0.2462
10.6774,67.3532,0.2084
10.6774,67.6805,0.3203
10.6774,67.746,0.2363
10.6774,67.8115,0.2375
10.6774,67.877,0.2367
10.6774,68.0079,0.2097
10.6774,68.0734,0.2422
10.6774,68.1388,0.2388
10.6774,68.3353,0.2652
10.6774,68.4007,0.3751
10.6774,68.4662,0.26
10.6774,68.5317,0.178
10.6774,69.3174,0.2434
10.6774,69.3828,0.2336
10.6774,69.5138,0.2891
10.6774,69.5792,0.2751
10.6774,69.6447,0.2463
10.6774,69.8411,0.2314
10.6774,69.9066,0.2228
10.6774,69.9721,0.2268
10.6774,70.0376,0.2127
10.6774,70.103,0.2444
10.6774,79.9894,11.3311
10.6774,80.0549,1.9649
10.6774,80.1203,1.4584
10.6774,80.1858,1.8925
10.6774,80.2513,2.6827
10.6774,80.3167,3.2011
10.6774,80.3822,2.0021
10.6774,80.4477,1.474
10.6774,80.5132,1.6629
10.6774,80.5786,1.2525
10.6774,80.6441,1.2311
10.6774,80.7096,0.8345
10.6774,80.7751,0.7304
10.6774,80.8405,0.5315
10.6774,80.906,0.4216
10.6119,66.7639,0.2717
10.6119,66.8294,0.2259
10.6119,66.8949,0.3024
10.6119,66.9603,0.2535
10.6119,67.0258,0.2586
10.6119,67.0913,0.2728
10.6119,67.1568,0.268
10.6119,67.2877,0.3688
10.6119,67.746,0.2714
10.6119,67.8115,0.2292
10.6119,67.877,0.213
10.6119,67.9424,0.2307
10.6119,68.0079,0.2067
10.6119,68.0734,0.2065
10.6119,68.1388,0.1984
10.6119,68.2698,0.2067
10.6119,68.3353,0.1359
10.6119,68.4662,0.1895
10.6119,68.5317,0.1879
10.6119,68.5972,0.1835
10.6119,69.5792,0.2413
10.6119,69.7757,0.2681
10.6119,69.9721,0.2762
10.6119,70.0376,0.4026
10.6119,70.1685,0.2097
10.6119,79.9239,21.7465
10.6119,79.9894,67.2473
10.6119,80.0549,1.3303
10.6119,80.1203,1.3448
10.6119,80.1858,2.4993
10.6119,80.2513,2.5246
10.6119,80.3167,2.9334
10.6119,80.3822,2.0743
10.6119,80.4477,1.65
10.6119,80.5132,1.3167
10.6119,80.5786,1.1108
10.6119,80.6441,0.9058
10.6119,80.7096,0.8016
10.6119,80.7751,0.694
10.6119,80.8405,0.4741
10.6119,80.906,0.3927
10.5464,66.7639,0.2176
10.5464,66.8294,0.2752
10.5464,66.8949,0.2656
10.5464,66.9603,0.5784
10.5464,67.0258,0.4947
10.5464,67.0913,0.2554
10.5464,67.1568,0.282
10.5464,67.2222,0.3669
10.5464,67.746,0.2522
10.5464,67.8115,0.2544
10.5464,68.0079,0.192
10.5464,68.0734,0.2071
10.5464,68.1388,0.1501
10.5464,68.2043,0.1764
10.5464,68.2698,0.1861
10.5464,68.3353,0.1815
10.5464,68.4007,0.195
10.5464,69.3174,0.3245
10.5464,69.4483,0.2738
10.5464,69.5792,0.2176
10.5464,69.6447,0.2455
10.5464,69.7757,0.2198
10.5464,69.8411,0.2043
10.5464,69.9721,0.2024
10.5464,70.0376,0.2141
10.5464,70.1685,0.2362
10.5464,70.234,0.22
10.5464,70.2994,0.211
10.5464,79.9239,31.6163
10.5464,79.9894,16.5586
10.5464,80.0549,2.257
10.5464,80.1203,1.4318
10.5464,80.1858,3.8761
10.5464,80.2513,2.2803
10.5464,80.3167,2.5136
10.5464,80.3822,1.5984
10.5464,80.4477,1.2167
10.5464,80.5132,1.1635
10.5464,80.5786,0.9286
10.5464,80.6441,0.7809
10.5464,80.7096,0.8041
10.5464,80.7751,0.6264
10.5464,80.8405,0.4437
10.5464,80.906,0.3652
10.4809,66.7639,0.2347
10.4809,66.9603,0.3497
10.4809,67.0258,0.2782
10.4809,67.0913,0.2685
10.4809,67.1568,0.2906
10.4809,67.2222,0.2946
10.4809,67.2877,0.2623
10.4809,67.3532,0.2058
10.4809,67.8115,0.3654
10.4809,68.0734,0.1206
10.4809,68.1388,0.1988
10.4809,68.2043,0.2118
10.4809,68.2698,0.1788
10.4809,68.3353,0.2037
10.4809,69.1864,0.1527
10.4809,69.2519,0.216
10.4809,69.3174,0.2122
10.4809,69.4483,0.2718
10.4809,69.6447,0.2716
10.4809,69.7102,0.1351
10.4809,69.8411,0.2215
10.4809,69.9066,0.2139
10.4809,69.9721,0.2177
10.4809,70.0376,0.2397
10.4809,70.2994,0.2154
10.4809,70.3649,0.2237
10.4809,70.4304,0.2198
10.4809,70.4959,0.2252
10.4809,79.9894,17.6385
10.4809,80.0549,2.0034
10.4809,80.1203,1.3792
10.4809,80.1858,4.2522
10.4809,80.2513,2.3199
10.4809,80.3167,1.3664
10.4809,80.3822,1.1539
10.4809,80.4477,0.9624
10.4809,80.5132,0.8923
10.4809,80.5786,0.7937
10.4809,80.6441,0.8288
10.4809,80.7096,0.7203
10.4809,80.7751,0.7155
10.4809,80.8405,0.4778
10.4809,80.906,0.3524
10.4155,66.6985,0.6122
10.4155,66.7639,0.2153
10.4155,66.8294,0.2157
10.4155,66.8949,0.2478
10.4155,66.9603,0.2804
10.4155,67.0258,0.2469
10.4155,67.0913,0.2638
10.4155,67.1568,0.2744
10.4155,67.3532,0.2153
10.4155,67.4187,0.235
10.4155,67.4841,0.1919
10.4155,67.5496,0.2298
10.4155,68.0079,0.2133
10.4155,68.0734,0.1721
10.4155,68.2043,0.2513
10.4155,68.5972,0.2382
10.4155,68.7936,0.2276
10.4155,69.1864,0.2208
10.4155,69.2519,0.2188
10.4155,69.3174,0.2385
10.4155,69.3828,0.2632
10.4155,69.7102,0.2347
10.4155,69.9066,0.251
10.4155,69.9721,0.2183
10.4155,70.0376,0.1982
10.4155,70.234,0.2575
10.4155,70.2994,0.2355
10.4155,70.3649,0.227
10.4155,70.4959,0.2404
10.4155,79.9239,55.9176
10.4155,79.9894,17.6078
10.4155,80.0549,1.6861
10.4155,80.1203,1.6581
10.4155,80.1858,4.421
10.4155,80.2513,1.7395
10.4155,80.3167,1.1813
10.4155,80.3822,1.0306
10.4155,80.4477,0.9885
10.4155,80.5132,0.8144
10.4155,80.5786,1.0195
10.4155,80.6441,0.6674
10.4155,80.7096,0.6686
10.4155,80.7751,0.5541
10.4155,80.8405,0.5104
10.35,66.6985,0.4254
10.35,66.7639,0.2014
10.35,66.8294,0.2754
10.35,66.8949,0.2637
10.35,66.9603,0.2701
10.35,67.0258,0.2554
10.35,67.0913,0.2491
10.35,67.1568,0.2465
10.35,67.2877,0.2502
10.35,67.3532,0.2141
10.35,67.4187,0.2011
10.35,68.0079,0.1561
10.35,68.0734,0.2105
10.35,68.6626,0.26
10.35,68.7936,0.1211
10.35,68.859,0.2026
10.35,69.1209,0.3104
10.35,69.1864,0.2334
10.35,69.2519,0.2946
10.35,69.3174,0.3898
10.35,69.5792,0.2286
10.35,69.6447,0.2769
10.35,69.9721,0.2047
10.35,70.2994,0.216
10.35,70.3649,0.2276
10.35,70.4304,0.2261
10.35,70.4959,0.2427
10.35,76.061,52.5207
10.35,79.9239,37.6429
10.35,79.9894,17.5016
10.35,80.0549,1.5781
10.35,80.1203,1.734
10.35,80.1858,3.9331
10.35,80.2513,1.4301
10.35,80.3167,1.2153
10.35,80.3822,1.0103
10.35,80.4477,0.8523
10.35,80.5132,0.7197
10.35,80.5786,0.7926
10.35,80.6441,0.5509
10.35,80.7096,0.5567
10.35,80.7751,0.5253
10.35,80.8405,0.452
10.2845,66.6985,0.2132
10.2845,66.7639,0.2182
10.2845,66.9603,0.2745
10.2845,67.0258,0.2583
10.2845,67.0913,0.2592
10.2845,67.1568,0.3295
10.2845,67.2222,0.3125
10.2845,67.2877,0.2454
10.2845,67.4187,0.2815
10.2845,67.9424,0.2541
10.2845,68.0734,0.2025
10.2845,68.1388,0.2267
10.2845,68.5972,0.244
10.2845,68.6626,0.2244
10.2845,68.7281,0.2148
10.2845,69.1864,0.2226
10.2845,69.2519,0.3094
10.2845,69.4483,0.2284
10.2845,69.5138,0.2996
10.2845,69.5792,0.1832
10.2845,69.6447,0.1665
10.2845,69.7757,0.2115
10.2845,69.8411,0.2252
10.2845,69.9066,0.2202
10.2845,70.2994,0.3273
10.2845,70.3649,0.0447
10.2845,70.4304,0.2451
10.2845,70.4959,0.2394
10.2845,76.061,10.2998
10.2845,79.4001,80.1845
10.2845,79.4656,38.3028
10.2845,79.5311,55.8682
10.2845,79.9239,27.8166
10.2845,79.9894,13.1066
10.2845,80.0549,6.7507
10.2845,80.1203,1.4286
10.2845,80.1858,3.8276
10.2845,80.2513,1.7379
10.2845,80.3167,1.206
10.2845,80.3822,0.9168
10.2845,80.4477,0.6184
10.2845,80.5132,0.6398
10.2845,80.5786,0.5058
10.2845,80.6441,0.5121
10.2845,80.7096,0.4824
10.2845,80.7751,0.4795
10.2845,80.8405,0.4537
10.2191,66.6985,0.1344
10.2191,67.0258,0.3154
10.2191,67.0913,0.2862
10.2191,67.1568,0.2318
10.2191,67.2222,0.2531
10.2191,67.3532,0.2386
10.2191,67.4187,0.387
10.2191,67.4841,0.2302
10.2191,67.5496,0.2021
10.2191,67.746,0.2079
10.2191,68.0734,0.2303
10.2191,68.1388,0.2136
10.2191,68.4662,0.22
10.2191,68.5317,0.2316
10.2191,68.5972,0.2448
10.2191,68.7281,0.2224
10.2191,68.7936,0.2116
10.2191,68.859,0.2131
10.2191,68.9245,0.2336
10.2191,69.2519,0.2276
10.2191,69.3174,0.1399
10.2191,69.3828,0.1837
10.2191,69.4483,0.2031
10.2191,69.5138,0.2502
10.2191,69.5792,0.2229
10.2191,69.6447,0.2044
10.2191,69.9066,0.225
10.2191,70.4959,0.2554
10.2191,76.061,3.2942
10.2191,79.3347,24.3488
10.2191,79.4001,16.4342
10.2191,79.4656,15.6029
10.2191,79.5311,17.0564
10.2191,79.5965,21.5479
10.2191,79.662,39.5897
10.2191,79.7275,26.6661
10.2191,79.793,27.8489
10.2191,79.8584,20.2869
10.2191,79.9239,21.9537
10.2191,79.9894,12.3705
10.2191,80.0549,5.4374
10.2191,80.1203,1.1721
10.2191,80.1858,4.5825
10.2191,80.2513,2.9154
10.2191,80.3167,1.3854
10.2191,80.3822,1.1884
10.2191,80.4477,0.762
10.2191,80.5132,0.5606
10.2191,80.5786,0.4896
10.2191,80.6441,0.4806
10.2191,80.7096,0.4834
10.2191,80.7751,0.46
10.2191,80.8405,0.5575
10.1536,66.633,0.1783
10.1536,66.6985,0.1856
10.1536,66.7639,0.1486
10.1536,66.8294,0.2582
10.1536,66.8949,0.3026
10.1536,66.9603,0.2157
10.1536,67.0258,0.3345
10.1536,67.0913,0.3121
10.1536,67.1568,0.2367
10.1536,67.2222,0.258
10.1536,67.2877,0.2409
10.1536,67.4187,6.3905
10.1536,67.4841,0.2228
10.1536,67.5496,0.2029
10.1536,67.6151,0.1963
10.1536,67.6805,0.1923
10.1536,67.746,0.2027
10.1536,67.8115,0.2048
10.1536,68.0734,0.2314
10.1536,68.2043,0.1932
10.1536,68.5317,0.2096
10.1536,68.5972,0.2216
10.1536,68.7281,0.2529
10.1536,68.7936,0.2142
10.1536,69.0555,0.2571
10.1536,69.1209,0.2159
10.1536,69.1864,0.2579
10.1536,69.3174,0.3043
10.1536,69.3828,0.2057
10.1536,69.4483,0.1981
10.1536,69.5138,0.252
10.1536,69.5792,0.4466
10.1536,69.6447,0.2095
10.1536,69.9066,0.2377
10.1536,69.9721,0.2056
10.1536,70.0376,0.2195
10.1536,76.061,7.0156
10.1536,79.2692,45.0836
10.1536,79.3347,19.0276
10.1536,79.4001,16.8367
10.1536,79.4656,15.7873
10.1536,79.5311,18.7883
10.1536,79.5965,30.8776
10.1536,79.662,75.6285
10.1536,79.7275,19.6303
10.1536,79.793,18.7454
10.1536,79.8584,20.9706
10.1536,79.9239,13.7363
10.1536,79.9894,10.7689
10.1536,80.0549,3.8447
10.1536,80.1203,0.9737
10.1536,80.1858,1.9064
10.1536,80.2513,4.0613
10.1536,80.3167,1.6204
10.1536,80.3822,1.2097
10.1536,80.4477,0.9301
10.1536,80.5132,0.6866
10.1536,80.5786,0.5409
10.1536,80.6441,0.4844
10.1536,80.7096,0.4112
10.1536,80.7751,0.3838
10.0881,66.502,1.347
10.0881,66.633,0.4346
10.0881,66.6985,0.2007
10.0881,66.7639,0.2213
10.0881,66.8294,0.2029
10.0881,66.8949,0.2801
10.0881,66.9603,0.2097
10.0881,67.0258,0.2186
10.0881,67.0913,0.2309
10.0881,67.1568,0.2515
10.0881,67.2877,0.2908
10.0881,67.3532,0.2439
10.0881,67.4187,0.2303
10.0881,67.4841,0.2353
10.0881,67.6151,0.2222
10.0881,67.6805,0.2044
10.0881,67.746,0.2027
10.0881,67.8115,0.2136
10.0881,68.0079,0.2426
10.0881,68.5317,0.2736
10.0881,68.6626,0.2169
10.0881,68.7936,0.2288
10.0881,69.0555,0.2589
10.0881,69.1209,0.1915
10.0881,69.3828,0.3793
10.0881,69.4483,0.218
10.0881,69.5138,0.2849
10.0881,69.5792,0.2661
10.0881,69.6447,0.2196
10.0881,69.9066,0.2673
10.0881,70.103,0.2094
10.0881,70.4959,0.252
10.0881,76.061,12.6934
10.0881,76.1265,97.7491
10.0881,79.3347,12.1988
10.0881,79.4001,15.7282
10.0881,79.4656,19.1058
10.0881,79.5311,19.3492
10.0881,79.5965,39.61
10.0881,79.662,52.8302
10.0881,79.7275,21.3133
10.0881,79.793,12.659
10.0881,79.8584,12.7649
10.0881,79.9239,10.5212
10.0881,79.9894,8.7997
10.0881,80.0549,3.68
10.0881,80.1203,0.9094
10.0881,80.1858,1.4856
10.0881,80.2513,5.2248
10.0881,80.3167,1.8282
10.0881,80.3822,1.1178
10.0881,80.4477,1.1426
10.0881,80.5132,0.9341
10.0881,80.5786,0.8504
10.0881,80.6441,0.6557
10.0881,80.7096,0.4583
10.0881,80.7751,0.3927
10.0226,66.633,0.3289
10.0226,66.6985,0.1992
10.0226,66.7639,0.209
10.0226,66.8294,0.2107
10.0226,66.8949,0.2202
10.0226,66.9603,0.1288
10.0226,67.0913,0.236
10.0226,67.1568,0.2159
10.0226,67.2222,0.239
10.0226,67.2877,0.2741
10.0226,67.3532,0.2359
10.0226,67.4187,0.2356
10.0226,67.5496,0.2386
10.0226,67.6151,0.285
10.0226,67.9424,0.2785
10.0226,68.0079,0.1925
10.0226,68.0734,0.1562
10.0226,68.1388,0.2071
10.0226,68.5972,0.2368
10.0226,68.6626,0.276
10.0226,68.859,0.1939
10.0226,68.99,0.2036
10.0226,69.0555,0.1957
10.0226,69.4483,0.2166
10.0226,69.5138,0.2342
10.0226,69.5792,0.2058
10.0226,69.6447,0.2044
10.0226,69.7102,0.218
10.0226,69.9066,0.2767
10.0226,69.9721,0.2502
10.0226,70.103,0.2491
10.0226,76.061,13.295
10.0226,79.3347,13.3616
10.0226,79.4001,14.6699
10.0226,79.4656,12.5985
10.0226,79.5311,22.7153
10.0226,79.5965,72.2258
10.0226,79.662,46.7762
10.0226,79.7275,12.6037
10.0226,79.793,10.1134
10.0226,79.8584,9.7018
10.0226,79.9239,8.7416
10.0226,79.9894,8.2696
10.0226,80.0549,3.283
10.0226,80.1203,2.3655
10.0226,80.1858,1.1641
10.0226,80.2513,2.6774
10.0226,80.3167,2.3446
10.0226,80.3822,1.3886
10.0226,80.4477,1.2675
10.0226,80.5132,1.6225
10.0226,80.5786,1.0494
10.0226,80.6441,0.8455
10.0226,80.7096,0.5517
10.0226,80.7751,0.4327
9.9572,66.633,0.1825
9.9572,66.7639,0.2112
9.9572,66.8294,0.2205
9.9572,66.8949,0.2176
9.9572,66.9603,0.2269
9.9572,67.0258,0.2489
9.9572,67.0913,0.1745
9.9572,67.1568,0.3206
9.9572,67.2877,0.2307
9.9572,67.3532,0.2351
9.9572,67.4187,0.2556
9.9572,67.4841,0.2643
9.9572,67.5496,0.2987
9.9572,67.6151,0.2135
9.9572,67.9424,0.2575
9.9572,68.0079,0.1199
9.9572,68.2698,0.2038
9.9572,68.3353,0.1935
9.9572,68.7936,0.2497
9.9572,68.859,0.1847
9.9572,68.99,0.2229
9.9572,69.0555,0.2129
9.9572,69.1209,0.2086
9.9572,69.1864,0.2218
9.9572,69.2519,0.2123
9.9572,69.3174,0.2034
9.9572,69.4483,0.2754
9.9572,69.5138,0.2101
9.9572,69.5792,0.2073
9.9572,69.7102,0.2072
9.9572,69.7757,0.2313
9.9572,69.8411,0.2727
9.9572,69.9721,0.2541
9.9572,70.103,0.2238
9.9572,76.061,15.6941
9.9572,76.1265,78.2302
9.9572,79.2692,19.6157
9.9572,79.3347,12.3146
9.9572,79.4001,10.8972
9.9572,79.4656,15.407
9.9572,79.5311,43.4217
9.9572,79.5965,25.2229
9.9572,79.662,11.7672
9.9572,79.7275,10.1839
9.9572,79.793,9.2764
9.9572,79.8584,7.6238
9.9572,79.9239,8.934
9.9572,79.9894,5.1304
9.9572,80.0549,3.5582
9.9572,80.1203,3.8786
9.9572,80.1858,1.4278
9.9572,80.2513,1.2785
9.9572,80.3167,1.8818
9.9572,80.3822,1.7699
9.9572,80.4477,1.2201
9.9572,80.5132,1.5736
9.9572,80.5786,1.8968
9.9572,80.6441,1.5431
9.9572,80.7096,0.5574
9.9572,80.7751,0.5939
9.8917,66.633,0.2049
9.8917,66.6985,0.2096
9.8917,66.7639,0.2398
9.8917,66.8294,0.2141
9.8917,66.9603,0.2474
9.8917,67.0258,0.2238
9.8917,67.0913,0.23
9.8917,67.1568,0.2492
9.8917,67.2222,0.2636
9.8917,67.3532,0.3277
9.8917,67.4187,0.5316
9.8917,67.4841,0.2704
9.8917,67.6151,0.2377
9.8917,68.0079,0.2346
9.8917,68.0734,0.2122
9.8917,68.2698,0.2084
9.8917,68.3353,0.1945
9.8917,68.4007,0.1951
9.8917,68.7936,0.2303
9.8917,68.99,0.2323
9.8917,69.0555,0.2092
9.8917,69.1209,0.2151
9.8917,69.1864,0.3305
9.8917,69.3174,0.2095
9.8917,69.3828,0.2141
9.8917,69.5792,0.2257
9.8917,69.6447,0.2165
9.8917,69.7102,0.2126
9.8917,69.7757,0.2039
9.8917,69.8411,0.22
9.8917,70.0376,0.2222
9.8917,70.103,0.2151
9.8917,70.4304,0.2265
9.8917,70.4959,0.2267
9.8917,76.1265,56.9453
9.8917,79.2037,26.0034
9.8917,79.2692,11.634
9.8917,79.3347,8.8646
9.8917,79.4001,11.9728
9.8917,79.4656,17.9581
9.8917,79.5311,15.7524
9.8917,79.5965,14.9484
9.8917,79.662,7.9191
9.8917,79.7275,8.3819
9.8917,79.793,7.7351
9.8917,79.8584,6.7388
9.8917,79.9239,10.6709
9.8917,79.9894,4.3875
9.8917,80.0549,2.4916
9.8917,80.1203,2.1816
9.8917,80.1858,4.2326
9.8917,80.2513,1.1593
9.8917,80.3167,1.0688
9.8917,80.3822,1.8051
9.8917,80.4477,1.5941
9.8917,80.5132,1.1919
9.8917,80.5786,1.58
9.8917,80.6441,1.5449
9.8917,80.7096,0.6998
9.8262,66.5675,0.0205
9.8262,66.633,0.3135
9.8262,66.6985,0.1887
9.8262,66.7639,0.2378
9.8262,66.8294,0.2284
9.8262,66.8949,0.3225
9.8262,66.9603,0.2772
9.8262,67.0258,0.3301
9.8262,67.1568,0.2377
9.8262,67.2222,0.2736
9.8262,67.2877,0.243
9.8262,67.3532,0.2565
9.8262,67.4841,0.4001
9.8262,67.5496,0.2979
9.8262,67.9424,0.274
9.8262,68.0079,0.2345
9.8262,68.0734,0.1939
9.8262,68.1388,0.2052
9.8262,68.2043,0.2044
9.8262,68.3353,0.342
9.8262,68.9245,0.2143
9.8262,69.0555,0.2494
9.8262,69.1209,0.2209
9.8262,69.2519,0.2148
9.8262,69.3174,0.2163
9.8262,69.3828,0.2011
9.8262,69.4483,0.1918
9.8262,69.5138,0.2257
9.8262,69.6447,0.2156
9.8262,69.8411,0.207
9.8262,69.9066,0.2226
9.8262,70.1685,0.2039
9.8262,70.234,0.2928
9.8262,70.2994,0.2302
9.8262,70.4304,0.2224
9.8262,70.4959,0.2312
9.8262,76.1265,92.076
9.8262,79.2037,9.8718
9.8262,79.2692,7.4584
9.8262,79.3347,13.3341
9.8262,79.4001,9.6476
9.8262,79.4656,10.7268
9.8262,79.5311,11.5996
9.8262,79.5965,10.9224
9.8262,79.662,6.9534
9.8262,79.7275,7.9118
9.8262,79.793,5.0225
9.8262,79.8584,6.7861
9.8262,79.9239,37.4845
9.8262,79.9894,18.67
9.8262,80.0549,5.7042
9.8262,80.3167,5.1082
9.8262,80.3822,0.8882
9.8262,80.4477,1.6933
9.8262,80.5132,1.1992
9.8262,80.5786,1.3741
9.8262,80.6441,1.4183
9.8262,80.7096,0.8818
9.7607,66.4366,1.3775
9.7607,66.5675,0.5365
9.7607,66.633,0.1814
9.7607,66.8294,0.208
9.7607,66.8949,0.2125
9.7607,66.9603,0.2144
9.7607,67.0258,0.2587
9.7607,67.0913,0.3008
9.7607,67.2222,0.3753
9.7607,67.2877,0.2322
9.7607,67.3532,0.2188
9.7607,67.4187,0.2349
9.7607,67.4841,0.2389
9.7607,67.5496,0.2273
9.7607,67.9424,0.2365
9.7607,68.0734,0.2532
9.7607,68.1388,0.2012
9.7607,68.2043,0.1962
9.7607,68.6626,0.2405
9.7607,68.7281,0.2059
9.7607,69.1209,0.431
9.7607,69.2519,0.2139
9.7607,69.3174,0.2163
9.7607,69.3828,0.2112
9.7607,69.4483,0.2064
9.7607,69.5792,0.2092
9.7607,69.6447,0.2056
9.7607,69.7757,0.3087
9.7607,69.8411,0.2031
9.7607,69.9066,0.2188
9.7607,69.9721,0.1946
9.7607,70.103,0.2165
9.7607,70.1685,0.1948
9.7607,70.234,0.1974
9.7607,70.2994,0.2245
9.7607,76.192,7.0953
9.7607,79.0728,42.8491
9.7607,79.1382,14.8463
9.7607,79.2037,12.7803
9.7607,79.2692,9.7217
9.7607,79.3347,9.8428
9.7607,79.4001,9.0389
9.7607,79.4656,8.8308
9.7607,79.5965,10.9887
9.7607,79.662,8.7558
9.7607,79.7275,7.2063
9.7607,79.793,7.9183
9.7607,80.3822,6.8872
9.7607,80.4477,0.7506
9.7607,80.5132,1.5328
9.7607,80.5786,1.2853
9.7607,80.6441,1.4456
9.7607,80.7096,1.0578
9.6953,66.5675,0.4001
9.6953,66.633,0.1976
9.6953,66.6985,0.3581
9.6953,66.7639,0.2184
9.6953,66.8294,0.1913
9.6953,66.8949,0.2141
9.6953,67.2222,0.2748
9.6953,67.2877,0.2079
9.6953,67.6805,0.26
9.6953,67.746,0.2086
9.6953,67.8115,0.4536
9.6953,67.877,0.223
9.6953,67.9424,0.2154
9.6953,68.0734,0.1739
9.6953,68.1388,0.1945
9.6953,68.2043,0.1934
9.6953,68.2698,0.175
9.6953,68.5972,0.2643
9.6953,68.7281,0.2495
9.6953,68.7936,0.2211
9.6953,68.99,0.2263
9.6953,69.1864,0.2475
9.6953,69.3174,0.3096
9.6953,69.3828,0.3005
9.6953,69.4483,0.2658
9.6953,69.5138,0.231
9.6953,69.5792,0.1796
9.6953,69.6447,0.227
9.6953,69.9066,0.2296
9.6953,69.9721,0.2083
9.6953,70.0376,0.2107
9.6953,70.103,0.2161
9.6953,70.1685,0.2841
9.6953,70.234,0.2039
9.6953,70.2994,0.1137
9.6953,70.3649,0.2082
9.6953,70.4304,0.1692
9.6953,76.192,9.7683
9.6953,79.0728,10.6632
9.6953,79.1382,11.014
9.6953,79.2037,8.8224
9.6953,79.2692,7.7254
9.6953,79.3347,10.4134
9.6953,79.4001,7.3085
9.6953,79.4656,9.8441
9.6953,79.5311,13.598
9.6953,79.5965,14.7336
9.6953,79.662,5.9463
9.6953,79.7275,6.0339
9.6953,79.793,61.228
9.6953,80.3822,1.3714
9.6953,80.4477,1.3565
9.6953,80.5132,0.9073
9.6953,80.5786,1.5358
9.6953,80.6441,1.3847
9.6953,80.7096,1.2039
9.6298,66.633,0.1694
9.6298,66.7639,0.2382
9.6298,66.8294,0.1944
